star_id,tmass_id,tmass_distance,tmass_angle,ra,dec,start_time,end_time,jmag,hmag,kmag,lcfilter,npts
XO-DR1_1247,2MASS J15574900+3358243,7.330387,-3.221931,239.4543,33.9714,2453080.14,2453566.05,10.427,10.059,9.959,W (XO),2723
XO-DR1_1248,2MASS J15502393+3316405,5.227726,-83.554626,237.6014,33.2778,2453080.14,2453566.05,10.07,9.503,9.387,W (XO),2846
XO-DR1_1249,2MASS J15574137+3252006,2.062268,-119.260391,239.423,32.8671,2453080.14,2453566.05,10.8,10.537,10.48,W (XO),2859
XO-DR1_124,2MASS J16132914+3201526,7.758154,-79.816231,243.374,32.0309,2453080.14,2453566.05,7.553,7.062,6.932,W (XO),3445
XO-DR1_1251,2MASS J16145347+3057153,12.902779,-85.422043,243.727,30.954,2453080.14,2453566.05,10.5,10.135,10.078,W (XO),2836
XO-DR1_1252,2MASS J15542467+2902438,2.950459,-34.056858,238.6033,29.0448,2453080.14,2453566.05,9.538,8.883,8.699,W (XO),2853
XO-DR1_1253,,,,237.3034,31.6358,2453080.14,2453566.05,,,,W (XO),2532
XO-DR1_1254,2MASS J15564487+3321127,4.882875,10.180248,239.1867,33.3522,2453080.14,2453566.05,10.197,9.678,9.551,W (XO),2863
XO-DR1_1255,2MASS J15482496+2904388,2.61711,-37.207405,237.1045,29.0769,2453080.14,2453566.05,10.288,9.802,9.689,W (XO),2838
XO-DR1_1256,2MASS J15532619+2757044,3.300001,-139.496048,238.3598,27.9519,2453080.14,2453566.05,10.153,9.659,9.577,W (XO),2858
XO-DR1_1257,2MASS J15571267+3112497,2.673687,105.942551,239.302,31.214,2453080.14,2453566.05,10.277,9.787,9.717,W (XO),2810
XO-DR1_1259,2MASS J15524140+3233329,2.526881,-144.720093,238.173,32.5597,2453080.14,2453566.05,10.833,10.569,10.48,W (XO),2840
XO-DR1_125,2MASS J16011846+2728091,9.564927,148.154633,240.3253,27.4715,2453080.14,2453564.92,7.211,6.496,6.387,W (XO),2099
XO-DR1_1261,2MASS J15565726+3314501,1.730649,-16.889219,239.2388,33.2468,2453080.14,2453566.05,10.833,10.665,10.552,W (XO),2852
XO-DR1_1262,2MASS J15505369+2830512,4.126513,-72.483208,237.725,28.5139,2453080.14,2453566.05,10.41,10.075,9.848,W (XO),2829
XO-DR1_1263,2MASS J16070045+3318516,6.703403,-3.78266,241.752,33.3125,2453080.14,2453566.05,13.937,15.726,13.7,W (XO),2824
XO-DR1_1267,2MASS J15511486+3040422,4.911429,46.099606,237.8108,30.6775,2453080.14,2453566.05,8.974,8.362,8.145,W (XO),2812
XO-DR1_1268,2MASS J16125630+3032487,8.580791,-79.239273,243.2373,30.5464,2453080.14,2453566.05,10.507,10.183,10.085,W (XO),2845
XO-DR1_1269,2MASS J16011329+3018139,3.339936,61.125854,240.3045,30.3034,2453080.14,2453566.05,10.087,9.557,9.413,W (XO),2827
XO-DR1_126,2MASS J16022665+3051553,2.692415,80.766716,240.6102,30.8652,2453080.14,2453566.05,7.046,6.316,6.153,W (XO),3431
XO-DR1_1270,2MASS J16132404+3337376,10.993515,22.019224,243.3488,33.6243,2453080.14,2453566.05,10.383,9.93,9.851,W (XO),2843
XO-DR1_1272,2MASS J15512295+2832317,5.321928,-94.344604,237.8473,28.5423,2453080.14,2453566.05,10.779,10.509,10.456,W (XO),2838
XO-DR1_1273,2MASS J15503408+2814523,5.751164,-105.800323,237.6438,28.2483,2453080.14,2453566.05,9.651,9.036,8.808,W (XO),2237
XO-DR1_1274,2MASS J15592715+3403240,11.783145,-3.773422,239.8634,34.0534,2453080.14,2453566.05,10.511,10.192,10.039,W (XO),2822
XO-DR1_1275,2MASS J15591299+3347493,7.189752,3.22019,239.804,33.7951,2453080.14,2453566.05,10.83,10.593,10.499,W (XO),2828
XO-DR1_1276,2MASS J15571047+3149249,0.857194,156.88829,239.2935,31.8238,2453080.14,2453566.05,10.204,9.719,9.622,W (XO),2836
XO-DR1_1277,2MASS J15471729+3119247,6.351198,-154.472595,236.8229,31.3251,2453080.14,2453566.05,12.159,11.858,11.851,W (XO),2751
XO-DR1_1278,,,,238.8761,31.0314,2453080.14,2453566.05,,,,W (XO),2355
XO-DR1_1279,2MASS J16034067+2926025,4.123359,67.841309,240.9183,29.4336,2453080.14,2453566.05,10.382,10.011,9.914,W (XO),2809
XO-DR1_127,2MASS J15474186+2949408,2.301255,41.059788,236.9239,29.8275,2453080.14,2453566.05,7.73,7.255,7.137,W (XO),3365
XO-DR1_1280,2MASS J15500095+2740348,10.11832,-118.010483,237.5068,27.6777,2453080.14,2453566.05,10.463,10.076,9.983,W (XO),2795
XO-DR1_1281,2MASS J15555183+3311003,2.10726,-45.400505,238.9665,33.183,2453080.14,2453566.05,10.191,9.727,9.637,W (XO),2972
XO-DR1_1282,2MASS J16114653+3158028,5.107314,-78.039368,242.9455,31.9672,2453080.14,2453566.05,10.705,10.404,10.337,W (XO),2818
XO-DR1_1283,2MASS J16082231+3143202,0.715848,-61.788483,242.0932,31.7222,2453080.14,2453566.05,10.527,10.185,10.085,W (XO),2836
XO-DR1_1284,2MASS J15442437+3006349,7.235602,65.075439,236.0995,30.1089,2453080.14,2453566.05,10.887,10.59,10.546,W (XO),2719
XO-DR1_1285,2MASS J15565372+3143580,3.210709,112.896568,239.2229,31.7331,2453080.14,2453566.05,10.654,10.311,10.249,W (XO),2692
XO-DR1_1286,2MASS J15475508+3212528,3.860091,-167.791763,236.9798,32.2157,2453080.14,2453566.05,10.917,10.67,10.603,W (XO),2788
XO-DR1_1287,2MASS J15591075+2734129,5.993847,-17.602417,239.7954,27.5687,2453080.14,2453566.04,10.794,10.228,10.148,W (XO),2453
XO-DR1_1288,2MASS J15472283+2828144,5.638538,-100.483643,236.8469,28.471,2453080.14,2453566.05,10.655,10.412,10.283,W (XO),2878
XO-DR1_1289,2MASS J16134030+2723261,15.766689,137.946411,243.4146,27.3939,2453080.14,2453564.92,10.419,10.042,9.973,W (XO),1405
XO-DR1_128,2MASS J16075218+2922580,2.941459,68.760155,241.9666,29.3825,2453080.14,2453566.05,7.632,7.127,6.99,W (XO),3313
XO-DR1_1290,2MASS J16084636+3253598,1.271826,17.996544,242.1931,32.8996,2453080.14,2453566.05,10.997,10.701,10.65,W (XO),2809
XO-DR1_1291,2MASS J16050584+3012143,4.114129,-51.718407,241.2754,30.2033,2453080.14,2453566.05,10.744,10.444,10.351,W (XO),2452
XO-DR1_1292,2MASS J15434375+3329363,3.811905,-130.879654,235.9333,33.4941,2453080.14,2453566.05,14.083,13.712,13.654,W (XO),2720
XO-DR1_1293,2MASS J16123169+3134037,6.321645,-80.890465,243.1341,31.5674,2453080.14,2453566.05,9.812,9.209,9.08,W (XO),2823
XO-DR1_1294,2MASS J16111225+3020228,5.085995,-64.868233,242.8025,30.3391,2453080.14,2453566.05,10.675,10.334,10.28,W (XO),2793
XO-DR1_1295,2MASS J16003896+3000390,2.800476,64.082771,240.1615,30.0105,2453080.14,2453566.05,10.648,10.291,10.21,W (XO),2814
XO-DR1_1297,2MASS J15441704+2902390,2.899201,3.298343,236.071,29.0434,2453080.14,2453566.05,10.688,10.421,10.337,W (XO),2716
XO-DR1_1298,2MASS J15552903+3343408,6.739271,-48.353802,238.8727,33.7268,2453080.14,2453566.05,10.985,10.666,10.615,W (XO),2815
XO-DR1_1299,2MASS J16064107+2915432,3.507983,71.139389,241.6701,29.2617,2453080.14,2453566.05,10.719,10.413,10.333,W (XO),2763
XO-DR1_129,2MASS J16104063+2950313,2.880919,-64.540939,242.6701,29.8417,2453080.14,2453566.05,8.702,8.561,8.504,W (XO),3434
XO-DR1_12,2MASS J16103839+3058267,4.808162,-57.37841,242.6613,30.9734,2453080.14,2453566.05,4.973,4.173,4,W (XO),3404
XO-DR1_1300,2MASS J16061096+3034448,1.396071,85.414848,241.5452,30.5791,2453080.14,2453566.05,11.022,10.823,10.729,W (XO),2786
XO-DR1_1301,,,,243.8873,30.4463,2453080.14,2453566.05,,,,W (XO),1974
XO-DR1_1302,2MASS J15544945+2915314,1.243222,6.67333,238.706,29.2584,2453080.14,2453566.05,10.124,9.548,9.444,W (XO),2813
XO-DR1_1304,2MASS J16112555+2850285,1.949298,121.510048,242.856,28.8416,2453080.14,2453566.05,10.728,10.467,10.375,W (XO),2811
XO-DR1_1305,2MASS J16045319+3008316,2.039133,54.614731,241.2211,30.1418,2453080.14,2453566.05,10.849,10.61,10.547,W (XO),2748
XO-DR1_1308,2MASS J16070536+3349159,10.85629,37.545078,241.7701,33.8187,2453080.14,2453566.05,10.851,10.643,10.61,W (XO),2797
XO-DR1_1309,2MASS J15493304+3100212,2.3555,96.141281,237.3869,31.006,2453080.14,2453566.05,10.312,9.887,9.763,W (XO),2792
XO-DR1_130,2MASS J16065667+3019268,2.77983,-43.079506,241.7367,30.3236,2453080.14,2453566.05,7.673,7.149,7.001,W (XO),3431
XO-DR1_1310,2MASS J16132600+2929442,4.784853,-81.432381,243.3599,29.4954,2453080.14,2453566.05,10.353,9.909,9.797,W (XO),2696
XO-DR1_1311,,,,236.6859,27.9059,2453080.14,2453566.05,,,,W (XO),2506
XO-DR1_1312,2MASS J15554496+3223304,2.71918,-52.958775,238.9381,32.3913,2453080.14,2453566.05,10.785,10.429,10.343,W (XO),2802
XO-DR1_1313,2MASS J15540613+3211341,2.110895,-160.87587,238.5258,32.1934,2453080.14,2453566.05,10.417,10.066,9.934,W (XO),2771
XO-DR1_1316,2MASS J16014725+3203106,2.592913,96.697174,240.446,32.053,2453080.14,2453566.05,10.303,9.778,9.675,W (XO),2689
XO-DR1_1317,2MASS J16110288+3049089,4.725505,-74.942513,242.7635,30.8188,2453080.14,2453566.05,9.386,8.636,8.445,W (XO),2806
XO-DR1_1318,2MASS J15522241+3311573,3.887671,-125.167618,238.0945,33.1999,2453080.14,2453566.05,11.256,11.077,11.081,W (XO),2643
XO-DR1_1319,2MASS J15474672+2724576,11.30816,-76.035194,236.9481,27.4153,2453080.14,2453564.92,11.548,11.235,11.164,W (XO),1302
XO-DR1_131,2MASS J15584949+2947162,2.390799,53.610134,239.7056,29.7874,2453080.14,2453566.05,7.984,7.599,7.5,W (XO),3425
XO-DR1_1320,2MASS J16085068+3327024,6.902761,34.510563,242.2099,33.4491,2453080.14,2453566.05,10.859,10.584,10.537,W (XO),2740
XO-DR1_1321,2MASS J16034510+2953414,1.884346,-6.562259,240.938,29.8943,2453080.14,2453566.05,10.94,10.614,10.569,W (XO),2722
XO-DR1_1323,2MASS J16072339+3004215,1.588957,41.807018,241.8471,30.0723,2453080.14,2453566.05,10.686,10.373,10.301,W (XO),2770
XO-DR1_1324,2MASS J16040244+2911055,3.634868,45.15646,241.0094,29.1842,2453080.14,2453566.05,10.705,10.374,10.305,W (XO),2772
XO-DR1_1325,2MASS J16135164+2939119,7.941831,-35.274998,243.4667,29.6515,2453080.14,2453566.05,10.786,10.39,10.339,W (XO),2803
XO-DR1_1326,2MASS J16002509+2915340,3.455265,64.380829,240.1036,29.259,2453080.14,2453566.05,10.831,10.581,10.533,W (XO),2773
XO-DR1_1327,2MASS J15533835+2848406,7.819767,77.259949,238.4074,28.8108,2453080.14,2453566.05,9.554,8.862,8.684,W (XO),1983
XO-DR1_1328,2MASS J15503961+3320436,19.736986,-175.166473,237.6656,33.3509,2453080.14,2453566.05,11.206,10.9,10.837,W (XO),2717
XO-DR1_1329,2MASS J16085782+3035186,12.060811,-86.148148,242.2448,30.5883,2453080.14,2453566.05,10.288,9.789,9.711,W (XO),2611
XO-DR1_132,2MASS J15433363+2804469,7.26557,-86.846657,235.8924,28.0796,2453080.14,2453566.05,7.725,7.272,7.124,W (XO),3359
XO-DR1_1330,2MASS J15444306+3125351,4.639119,118.353645,236.1781,31.427,2453080.14,2453566.05,10.717,10.406,10.349,W (XO),2647
XO-DR1_1331,2MASS J16100752+3214497,12.037797,134.746658,242.5285,32.2495,2453080.14,2453566.05,11.62,11.449,11.402,W (XO),2727
XO-DR1_1332,2MASS J15553096+3117066,1.359175,129.274002,238.8787,31.2854,2453080.14,2453566.05,9.967,9.367,9.247,W (XO),2755
XO-DR1_1333,2MASS J15511712+3123319,1.145301,163.476028,237.8212,31.3925,2453080.14,2453566.05,9.976,9.364,9.243,W (XO),2751
XO-DR1_1334,2MASS J16075001+3416200,7.542431,159.858826,241.9575,34.2742,2453080.14,2453566.05,14.963,14.381,14.25,W (XO),2574
XO-DR1_1335,2MASS J16051009+2824574,6.5567,93.903397,241.29,28.4161,2453080.14,2453566.05,10.042,9.503,9.356,W (XO),2753
XO-DR1_1336,2MASS J16045290+2920415,3.757902,65.190651,241.2193,29.3444,2453080.14,2453566.05,9.705,9.004,8.85,W (XO),2747
XO-DR1_1338,2MASS J16145144+2748410,8.394649,154.403427,243.7132,27.8135,2453080.14,2453566.05,9.886,9.265,9.113,W (XO),2794
XO-DR1_1339,2MASS J15463977+3236534,5.797632,-126.546753,236.6672,32.6158,2453080.14,2453566.05,11.003,10.789,10.72,W (XO),2660
XO-DR1_133,2MASS J15475993+3121340,2.693113,130.717377,236.9991,31.36,2453080.14,2453566.05,8.003,7.634,7.515,W (XO),3427
XO-DR1_1340,2MASS J16052682+2956031,4.088842,26.999371,241.3612,29.9332,2453080.14,2453566.05,10.046,9.489,9.385,W (XO),2767
XO-DR1_1341,2MASS J16024486+3225300,2.58198,98.660439,240.6861,32.4251,2453080.14,2453566.05,10.223,9.654,9.578,W (XO),2023
XO-DR1_1342,2MASS J16062696+3417468,17.121721,32.615482,241.6093,34.2923,2453080.14,2453566.05,10.099,9.546,9.433,W (XO),2643
XO-DR1_1343,2MASS J15532893+2801532,11.344274,-78.002312,238.3741,28.0308,2453080.14,2453566.05,10.539,10.026,9.91,W (XO),2735
XO-DR1_1344,2MASS J16133344+3255132,10.018158,-6.112501,243.3897,32.9176,2453080.14,2453566.05,15.99,15.25,14.784,W (XO),2754
XO-DR1_1345,2MASS J16012836+3202269,2.88672,114.615356,240.3673,32.0411,2453080.14,2453566.05,11.276,11.005,10.94,W (XO),2472
XO-DR1_1346,2MASS J16030263+3311185,4.968817,33.57127,240.7601,33.1873,2453080.14,2453566.05,10.252,9.74,9.631,W (XO),2690
XO-DR1_1348,2MASS J15454023+3328424,9.656882,-82.566597,236.4209,33.4781,2453080.14,2453566.05,10.844,10.559,10.495,W (XO),2644
XO-DR1_1349,2MASS J16145279+2849287,5.369907,-138.95549,243.7211,28.8258,2453080.14,2453566.05,14.934,14.257,14.034,W (XO),2750
XO-DR1_134,2MASS J16022673+2816459,5.959793,109.954895,240.6096,28.28,2453080.14,2453566.05,8.554,8.369,8.336,W (XO),3425
XO-DR1_1350,2MASS J16003816+3355580,4.351052,-124.812416,240.1602,33.9335,2453080.14,2453566.05,16.435,16.076,15.54,W (XO),2730
XO-DR1_1351,2MASS J16063518+3011209,1.591927,5.721278,241.6466,30.1887,2453080.14,2453566.05,11.301,11.171,11.127,W (XO),2744
XO-DR1_1352,2MASS J16015383+3304013,3.746545,28.103989,240.4737,33.0661,2453080.14,2453566.05,10.303,9.756,9.657,W (XO),2718
XO-DR1_1353,2MASS J15463525+3210283,1.938282,-169.858856,236.647,32.1751,2453080.14,2453566.05,10.801,10.497,10.461,W (XO),2634
XO-DR1_1355,2MASS J16031255+2834401,4.99907,101.043213,240.8008,28.5781,2453080.14,2453566.05,10.273,9.78,9.682,W (XO),2722
XO-DR1_1356,2MASS J16043942+3032436,2.395761,72.510307,241.1635,30.5452,2453080.14,2453566.05,10.754,10.468,10.422,W (XO),2681
XO-DR1_1357,2MASS J15482763+3026455,1.987286,96.657532,237.1145,30.446,2453080.14,2453566.05,10.874,10.605,10.526,W (XO),2695
XO-DR1_1358,2MASS J15523875+3002569,5.638654,65.078026,238.1598,30.0485,2453080.14,2453566.05,11.222,10.991,10.937,W (XO),2719
XO-DR1_1359,2MASS J16020999+3023429,5.471066,155.237045,240.5409,30.3966,2453080.14,2453566.05,11.354,11.072,11.044,W (XO),2620
XO-DR1_135,2MASS J15511504+3057349,2.194574,145.269791,237.8123,30.9602,2453080.14,2453566.05,8.296,7.939,7.913,W (XO),3398
XO-DR1_1360,2MASS J15544986+2738575,7.390899,-103.778908,238.71,27.6498,2453080.14,2453566.04,15.085,14.667,14.716,W (XO),1417
XO-DR1_1361,2MASS J16131891+2742112,10.2568,132.777435,243.3264,27.705,2453080.14,2453566.05,10.111,9.591,9.453,W (XO),2710
XO-DR1_1362,2MASS J16161370+3356429,13.670962,4.259502,244.0568,33.9415,2453080.14,2453566.05,10.908,10.627,10.566,W (XO),2105
XO-DR1_1363,2MASS J16085058+3131019,1.894371,-115.314095,242.2113,31.5174,2453080.14,2453566.05,11.055,10.849,10.779,W (XO),2706
XO-DR1_1364,2MASS J15491659+2930511,2.47498,14.364967,237.319,29.5135,2453080.14,2453566.05,11.275,11.205,11.131,W (XO),2717
XO-DR1_1366,2MASS J15463054+3351565,6.107189,-49.132164,236.6288,33.8646,2453080.14,2453566.05,15.198,10.609,10.449,W (XO),2632
XO-DR1_1367,2MASS J16104636+2954113,3.179667,-47.64996,242.6939,29.9026,2453080.14,2453566.05,10.894,10.63,10.562,W (XO),2702
XO-DR1_1369,2MASS J15564200+3239514,1.548132,-102.352898,239.1755,32.6644,2453080.14,2453566.05,10.084,9.413,9.299,W (XO),2698
XO-DR1_136,2MASS J16073887+2951292,1.482297,37.193138,241.9117,29.8578,2453080.14,2453566.05,8.883,8.767,8.735,W (XO),3430
XO-DR1_1372,2MASS J16104481+2727088,18.00392,149.362274,242.6838,27.4568,2453080.14,2453564.92,10.973,10.744,10.7,W (XO),1623
XO-DR1_1373,2MASS J15591528+3154017,1.534295,69.105499,239.8132,31.9003,2453080.14,2453566.05,10.205,9.683,9.558,W (XO),2714
XO-DR1_1374,2MASS J15575732+2958203,2.326353,40.959297,239.4884,29.9718,2453080.14,2453566.05,10.739,10.427,10.361,W (XO),2690
XO-DR1_1375,2MASS J15590610+3007307,2.006724,145.611313,239.7751,30.1257,2453080.14,2453566.05,10.961,10.686,10.611,W (XO),2679
XO-DR1_1376,2MASS J15473696+3321151,5.670181,-115.496437,236.9057,33.3549,2453080.14,2453566.05,10.489,9.98,9.885,W (XO),2569
XO-DR1_1377,2MASS J15523126+3342214,7.159113,-58.535339,238.1323,33.7049,2453080.14,2453566.05,9.494,8.708,8.538,W (XO),2669
XO-DR1_1379,2MASS J16004235+3103201,1.814022,98.329674,240.1759,31.0557,2453080.14,2453566.05,11.003,10.791,10.709,W (XO),2667
XO-DR1_137,2MASS J16085872+3234472,2.470057,36.295559,242.2442,32.5793,2453080.14,2453566.05,6.87,6.153,5.941,W (XO),3440
XO-DR1_1380,2MASS J16010539+2948519,2.978658,92.077644,240.2715,29.8145,2453080.14,2453566.05,11.25,11.008,10.923,W (XO),2720
XO-DR1_1381,2MASS J15505067+2810141,6.199623,-109.18734,237.713,28.1712,2453080.14,2453566.05,10.495,9.994,9.904,W (XO),2568
XO-DR1_1383,2MASS J16113926+3123535,7.211679,-81.155052,242.9159,31.3979,2453080.14,2453566.05,10.512,10.111,10.013,W (XO),2650
XO-DR1_1384,2MASS J16094554+3141020,7.661369,-23.944698,242.4408,31.682,2453080.14,2453566.05,16.249,15.657,15.249,W (XO),2661
XO-DR1_1385,2MASS J16023347+3126504,1.712139,78.354515,240.6389,31.4473,2453080.14,2453566.05,10.283,9.796,9.698,W (XO),2646
XO-DR1_1386,2MASS J15513318+2852576,2.328713,-77.772522,237.889,28.8825,2453080.14,2453566.05,10.671,10.338,10.272,W (XO),2664
